OBJECTID,STATE_NAME,ZONE_CODE,COUNT,AREA,Population,Year,Scenario,Pop_Type
3200,Nevada,28,429680,29.838888886501771,265368.207889818470000,2020,ssp3,rural
3201,New_Hampshire,29,38438,2.669305555342010,343402.035685603450000,2020,ssp3,rural
3202,New_Jersey,30,29776,2.067777777612355,143826.072228945760000,2020,ssp3,rural
3203,New_Mexico,31,444872,30.893888886417368,539259.311734909660000,2020,ssp3,rural
3204,New_York,32,198329,13.772847221120390,1802054.325117649300000,2020,ssp3,rural
3205,North_Carolina,33,182524,12.675277776763751,2045206.676552673800000,2020,ssp3,rural
3206,North_Dakota,34,312792,21.721666664928929,262127.301589128420000,2020,ssp3,rural
3207,Ohio,35,162922,11.314027776872653,1848282.165802360000000,2020,ssp3,rural
3208,Oklahoma,36,258456,17.948333331897462,1182520.157877842000000,2020,ssp3,rural
3209,Oregon,37,404343,28.079374997753643,719262.217354166320000,2020,ssp3,rural
3210,Pennsylvania,38,180295,12.520486110109468,1807054.570647844600000,2020,ssp3,rural
3211,Puerto_Rico,39,10979,0.762430555494561,7245.340139894746200,2020,ssp3,rural
3212,Rhode_Island,40,4368,0.303333333309067,31781.548838885268000,2020,ssp3,rural
3213,South_Carolina,41,111907,7.771319443822737,1115227.008419583300000,2020,ssp3,rural
3214,South_Dakota,42,323617,22.473402775979899,388055.994781846880000,2020,ssp3,rural
3215,Tennessee,43,156528,10.869999999130398,1610524.449157909500000,2020,ssp3,rural
3216,Texas,44,935887,64.992152772578393,3308507.477138415000000,2020,ssp3,rural
3217,Utah,45,323156,22.441388887093574,325563.364870866410000,2020,ssp3,rural
3218,Vermont,46,39563,2.747430555335761,358099.255324086520000,2020,ssp3,rural
3219,Virginia,47,152101,10.562569443599436,1584860.131781920300000,2020,ssp3,rural
3220,Washington,48,299504,20.798888887224972,794749.098161697150000,2020,ssp3,rural
3221,West_Virginia,49,93591,6.499374999480049,867285.258180518870000,2020,ssp3,rural
3222,Wisconsin,50,235836,16.377499998689796,1508874.813151334200000,2020,ssp3,rural
3223,Wyoming,51,402060,27.920833331099658,179280.364228985360000,2020,ssp3,rural
3224,Alaska,52,3955614,274.695416644690970,144446.553681494670000,2020,ssp3,rural
3225,Alabama,1,185181,12.859791665637880,1396591.708805064400000,2030,ssp3,rural
3226,Arizona,2,415878,28.880416664356225,643253.176868128710000,2030,ssp3,rural
3227,Arkansas,3,195457,13.573402776691902,1025994.039950190200000,2030,ssp3,rural
3228,California,4,595963,41.386319441133530,1483848.992424159300000,2030,ssp3,rural
3229,Colorado,5,403652,28.031388886646372,622559.831118760860000,2030,ssp3,rural
3230,Connecticut,6,19993,1.388402777666705,72385.844386226847000,2030,ssp3,rural
3231,Delaware,7,7681,0.533402777735105,48927.822516721921000,2030,ssp3,rural
3232,DC,8,239,0.016597222220894,0.000000000000000,2030,ssp3,rural
3233,Florida,9,191589,13.304791665602281,1076543.203825355700000,2030,ssp3,rural
3234,Georgia,10,210680,14.630555554385108,1581961.982059654100000,2030,ssp3,rural
3235,Hawaii,11,20752,1.441111110995822,107189.343740265160000,2030,ssp3,rural
3236,Idaho,12,350686,24.353194442496182,386069.395580544600000,2030,ssp3,rural
3237,Illinois,13,221664,15.393333332101863,1359416.640750994000000,2030,ssp3,rural
3238,Indiana,14,142134,9.870416665877031,1319165.573624377400000,2030,ssp3,rural
3239,Iowa,15,228140,15.843055554288107,1031627.869876634800000,2030,ssp3,rural
3240,Kansas,16,316313,21.966180553798257,747745.949834087860000,2030,ssp3,rural
3241,Kentucky,17,153424,10.654444443592086,1445428.471964290400000,2030,ssp3,rural
3242,Louisiana,18,160534,11.148194443552587,970712.774269743010000,2030,ssp3,rural
3243,Maine,19,138106,9.590694443677187,506375.856328102180000,2030,ssp3,rural
3244,Maryland,20,38466,2.671249999786300,249474.069277758540000,2030,ssp3,rural
3245,Massachusetts,21,32906,2.285138888706077,125171.596497911630000,2030,ssp3,rural
3246,Michigan,22,243839,16.933263887534224,1617756.417982945200000,2030,ssp3,rural
3247,Minnesota,23,360809,25.056180553551055,1131834.068099473600000,2030,ssp3,rural
3248,Mississippi,24,170685,11.853124999051747,1187691.016545197000000,2030,ssp3,rural
3249,Missouri,25,267867,18.601874998511846,1393491.677241489300000,2030,ssp3,rural
3250,Montana,26,647405,44.958680551958849,399686.471416397890000,2030,ssp3,rural
3251,Nebraska,27,311244,21.614166664937528,491920.437902029310000,2030,ssp3,rural
3252,Nevada,28,429680,29.838888886501771,243271.706608754840000,2030,ssp3,rural
3253,New_Hampshire,29,38438,2.669305555342010,272500.617708057400000,2030,ssp3,rural
3254,New_Jersey,30,29776,2.067777777612355,76900.692852851455000,2030,ssp3,rural
3255,New_Mexico,31,444872,30.893888886417368,491162.155389351890000,2030,ssp3,rural
3256,New_York,32,198329,13.772847221120390,1519382.530253459900000,2030,ssp3,rural
3257,North_Carolina,33,182524,12.675277776763751,1619039.116822428500000,2030,ssp3,rural
3258,North_Dakota,34,312792,21.721666664928929,240444.338000574240000,2030,ssp3,rural
3259,Ohio,35,162922,11.314027776872653,1485651.855694497000000,2030,ssp3,rural
3260,Oklahoma,36,258456,17.948333331897462,1063461.049023832200000,2030,ssp3,rural
3261,Oregon,37,404343,28.079374997753643,632449.979265325470000,2030,ssp3,rural
3262,Pennsylvania,38,180295,12.520486110109468,1382203.484853940100000,2030,ssp3,rural
3263,Puerto_Rico,39,10979,0.762430555494561,4767.206301290541900,2030,ssp3,rural
3264,Rhode_Island,40,4368,0.303333333309067,17893.933697347878000,2030,ssp3,rural
3265,South_Carolina,41,111907,7.771319443822737,930777.236667102900000,2030,ssp3,rural
3266,South_Dakota,42,323617,22.473402775979899,359336.822469805370000,2030,ssp3,rural
3267,Tennessee,43,156528,10.869999999130398,1346307.160121530300000,2030,ssp3,rural
3268,Texas,44,935887,64.992152772578393,2912725.003434868100000,2030,ssp3,rural
3269,Utah,45,323156,22.441388887093574,295024.404336658540000,2030,ssp3,rural
3270,Vermont,46,39563,2.747430555335761,319151.450943744740000,2030,ssp3,rural
3271,Virginia,47,152101,10.562569443599436,1381939.408725207700000,2030,ssp3,rural
3272,Washington,48,299504,20.798888887224972,704222.166668498420000,2030,ssp3,rural
3273,West_Virginia,49,93591,6.499374999480049,759639.991377488010000,2030,ssp3,rural
3274,Wisconsin,50,235836,16.377499998689796,1361030.443742646100000,2030,ssp3,rural
3275,Wyoming,51,402060,27.920833331099658,166794.457726103370000,2030,ssp3,rural
3276,Alaska,52,3955614,274.695416644690970,131339.198840290540000,2030,ssp3,rural
3277,Alabama,1,185181,12.859791665637880,1143901.111949866900000,2040,ssp3,rural
3278,Arizona,2,415878,28.880416664356225,563479.543441308080000,2040,ssp3,rural
3279,Arkansas,3,195457,13.573402776691902,888855.994797908820000,2040,ssp3,rural
3280,California,4,595963,41.386319441133530,1255174.762134025300000,2040,ssp3,rural
3281,Colorado,5,403652,28.031388886646372,540094.797140677460000,2040,ssp3,rural
3282,Connecticut,6,19993,1.388402777666705,42702.854957753792000,2040,ssp3,rural
3283,Delaware,7,7681,0.533402777735105,32923.096081050957000,2040,ssp3,rural
3284,DC,8,239,0.016597222220894,0.000000000000000,2040,ssp3,rural
3285,Florida,9,191589,13.304791665602281,885691.576159399470000,2040,ssp3,rural
3286,Georgia,10,210680,14.630555554385108,1280942.177332304400000,2040,ssp3,rural
3287,Hawaii,11,20752,1.441111110995822,87694.232556057308000,2040,ssp3,rural
3288,Idaho,12,350686,24.353194442496182,345948.357697061670000,2040,ssp3,rural
3289,Illinois,13,221664,15.393333332101863,1176385.154999777700000,2040,ssp3,rural
3290,Indiana,14,142134,9.870416665877031,1103152.932480298000000,2040,ssp3,rural
3291,Iowa,15,228140,15.843055554288107,916095.991165889540000,2040,ssp3,rural
3292,Kansas,16,316313,21.966180553798257,644394.376319137750000,2040,ssp3,rural
3293,Kentucky,17,153424,10.654444443592086,1189470.655781142900000,2040,ssp3,rural
3294,Louisiana,18,160534,11.148194443552587,812236.406495833770000,2040,ssp3,rural
3295,Maine,19,138106,9.590694443677187,419695.128993762070000,2040,ssp3,rural
3296,Maryland,20,38466,2.671249999786300,188250.769181277950000,2040,ssp3,rural
3297,Massachusetts,21,32906,2.285138888706077,93392.649115288586000,2040,ssp3,rural
3298,Michigan,22,243839,16.933263887534224,1306013.502036124900000,2040,ssp3,rural
3299,Minnesota,23,360809,25.056180553551055,999431.502602254740000,2040,ssp3,rural
3300,Mississippi,24,170685,11.853124999051747,1035950.096344419900000,2040,ssp3,rural
3301,Missouri,25,267867,18.601874998511846,1229562.801641407400000,2040,ssp3,rural
3302,Montana,26,647405,44.958680551958849,356773.088359157500000,2040,ssp3,rural
3303,Nebraska,27,311244,21.614166664937528,431450.356129112070000,2040,ssp3,rural
3304,Nevada,28,429680,29.838888886501771,214637.713632546740000,2040,ssp3,rural
3305,New_Hampshire,29,38438,2.669305555342010,213230.455474917750000,2040,ssp3,rural
3306,New_Jersey,30,29776,2.067777777612355,50751.357033691922000,2040,ssp3,rural
3307,New_Mexico,31,444872,30.893888886417368,425344.461638168900000,2040,ssp3,rural
3308,New_York,32,198329,13.772847221120390,1237599.143047657600000,2040,ssp3,rural
3309,North_Carolina,33,182524,12.675277776763751,1237238.986068509500000,2040,ssp3,rural
3310,North_Dakota,34,312792,21.721666664928929,210978.919020840370000,2040,ssp3,rural
3311,Ohio,35,162922,11.314027776872653,1187356.196331489400000,2040,ssp3,rural
3312,Oklahoma,36,258456,17.948333331897462,922787.155503211430000,2040,ssp3,rural
3313,Oregon,37,404343,28.079374997753643,541617.095351095310000,2040,ssp3,rural
3314,Pennsylvania,38,180295,12.520486110109468,1088585.605207173600000,2040,ssp3,rural
3315,Puerto_Rico,39,10979,0.762430555494561,3538.859187755268100,2040,ssp3,rural
3316,Rhode_Island,40,4368,0.303333333309067,11217.296812063782000,2040,ssp3,rural
3317,South_Carolina,41,111907,7.771319443822737,744226.160010668220000,2040,ssp3,rural
3318,South_Dakota,42,323617,22.473402775979899,319616.218344116350000,2040,ssp3,rural
3319,Tennessee,43,156528,10.869999999130398,1085626.544358029000000,2040,ssp3,rural
3320,Texas,44,935887,64.992152772578393,2515324.134295129200000,2040,ssp3,rural
3321,Utah,45,323156,22.441388887093574,261152.483380658440000,2040,ssp3,rural
3322,Vermont,46,39563,2.747430555335761,275621.048740793660000,2040,ssp3,rural
3323,Virginia,47,152101,10.562569443599436,1126052.691691802300000,2040,ssp3,rural
3324,Washington,48,299504,20.798888887224972,589325.029326574410000,2040,ssp3,rural
3325,West_Virginia,49,93591,6.499374999480049,637187.837574726670000,2040,ssp3,rural
3326,Wisconsin,50,235836,16.377499998689796,1170160.307713218300000,2040,ssp3,rural
3327,Wyoming,51,402060,27.920833331099658,148053.863129625620000,2040,ssp3,rural
3328,Alaska,52,3955614,274.695416644690970,115178.499572071330000,2040,ssp3,rural
3329,Alabama,1,185181,12.859791665637880,925533.056006901660000,2050,ssp3,rural
3330,Arizona,2,415878,28.880416664356225,486159.027179717140000,2050,ssp3,rural
3331,Arkansas,3,195457,13.573402776691902,748996.442804236660000,2050,ssp3,rural
3332,California,4,595963,41.386319441133530,1025014.987610849400000,2050,ssp3,rural
3333,Colorado,5,403652,28.031388886646372,459598.756657346500000,2050,ssp3,rural
3334,Connecticut,6,19993,1.388402777666705,28454.777678431128000,2050,ssp3,rural
3335,Delaware,7,7681,0.533402777735105,14238.865643661062000,2050,ssp3,rural
3336,DC,8,239,0.016597222220894,0.000000000000000,2050,ssp3,rural
3337,Florida,9,191589,13.304791665602281,689681.960586264030000,2050,ssp3,rural
3338,Georgia,10,210680,14.630555554385108,1027068.571662134500000,2050,ssp3,rural
3339,Hawaii,11,20752,1.441111110995822,75142.529209153334000,2050,ssp3,rural
3340,Idaho,12,350686,24.353194442496182,296420.429583564980000,2050,ssp3,rural
3341,Illinois,13,221664,15.393333332101863,981479.299707611560000,2050,ssp3,rural
3342,Indiana,14,142134,9.870416665877031,875623.020260823420000,2050,ssp3,rural
3343,Iowa,15,228140,15.843055554288107,792359.565170195540000,2050,ssp3,rural
3344,Kansas,16,316313,21.966180553798257,543259.747865889570000,2050,ssp3,rural
3345,Kentucky,17,153424,10.654444443592086,969108.539837112770000,2050,ssp3,rural
3346,Louisiana,18,160534,11.148194443552587,663805.062686677090000,2050,ssp3,rural
3347,Maine,19,138106,9.590694443677187,333122.065098465890000,2050,ssp3,rural
3348,Maryland,20,38466,2.671249999786300,137947.603381433990000,2050,ssp3,rural
3349,Massachusetts,21,32906,2.285138888706077,71322.839487687394000,2050,ssp3,rural
3350,Michigan,22,243839,16.933263887534224,1009007.137848859800000,2050,ssp3,rural
3351,Minnesota,23,360809,25.056180553551055,864249.992288116130000,2050,ssp3,rural
3352,Mississippi,24,170685,11.853124999051747,888359.608460703170000,2050,ssp3,rural
3353,Missouri,25,267867,18.601874998511846,1050026.135237107300000,2050,ssp3,rural
3354,Montana,26,647405,44.958680551958849,308143.780127888310000,2050,ssp3,rural
3355,Nebraska,27,311244,21.614166664937528,373147.271906718610000,2050,ssp3,rural
3356,Nevada,28,429680,29.838888886501771,184235.399657522120000,2050,ssp3,rural
3357,New_Hampshire,29,38438,2.669305555342010,163421.555517367060000,2050,ssp3,rural
3358,New_Jersey,30,29776,2.067777777612355,34339.933914378307000,2050,ssp3,rural
3359,New_Mexico,31,444872,30.893888886417368,370816.894675760180000,2050,ssp3,rural
3360,New_York,32,198329,13.772847221120390,993462.249272512270000,2050,ssp3,rural
3361,North_Carolina,33,182524,12.675277776763751,910120.417526517530000,2050,ssp3,rural
3362,North_Dakota,34,312792,21.721666664928929,182650.263855434870000,2050,ssp3,rural
3363,Ohio,35,162922,11.314027776872653,914241.198364173530000,2050,ssp3,rural
3364,Oklahoma,36,258456,17.948333331897462,782530.107886253160000,2050,ssp3,rural
3365,Oregon,37,404343,28.079374997753643,456070.008730516130000,2050,ssp3,rural
3366,Pennsylvania,38,180295,12.520486110109468,843758.811596082290000,2050,ssp3,rural
3367,Puerto_Rico,39,10979,0.762430555494561,2294.918924643658100,2050,ssp3,rural
3368,Rhode_Island,40,4368,0.303333333309067,6485.512986416171800,2050,ssp3,rural
3369,South_Carolina,41,111907,7.771319443822737,569444.772084789700000,2050,ssp3,rural
3370,South_Dakota,42,323617,22.473402775979899,279421.195257910700000,2050,ssp3,rural
3371,Tennessee,43,156528,10.869999999130398,883624.948054431010000,2050,ssp3,rural
3372,Texas,44,935887,64.992152772578393,2120640.549726176100000,2050,ssp3,rural
3373,Utah,45,323156,22.441388887093574,225224.437459703040000,2050,ssp3,rural
3374,Vermont,46,39563,2.747430555335761,226489.945950610740000,2050,ssp3,rural
3375,Virginia,47,152101,10.562569443599436,905827.682127783190000,2050,ssp3,rural
3376,Washington,48,299504,20.798888887224972,493412.964925466920000,2050,ssp3,rural
3377,West_Virginia,49,93591,6.499374999480049,515596.483955253790000,2050,ssp3,rural
3378,Wisconsin,50,235836,16.377499998689796,985127.458970440440000,2050,ssp3,rural
3379,Wyoming,51,402060,27.920833331099658,128928.967747772640000,2050,ssp3,rural
3380,Alaska,52,3955614,274.695416644690970,100320.082473175400000,2050,ssp3,rural
3381,Alabama,1,185181,12.859791665637880,733504.041523319900000,2060,ssp3,rural
3382,Arizona,2,415878,28.880416664356225,414249.714318280050000,2060,ssp3,rural
3383,Arkansas,3,195457,13.573402776691902,618578.452885715060000,2060,ssp3,rural
3384,California,4,595963,41.386319441133530,850651.828743682940000,2060,ssp3,rural
3385,Colorado,5,403652,28.031388886646372,386616.948954319460000,2060,ssp3,rural
3386,Connecticut,6,19993,1.388402777666705,21165.436782973120000,2060,ssp3,rural
3387,Delaware,7,7681,0.533402777735105,7778.246368305383800,2060,ssp3,rural
3388,DC,8,239,0.016597222220894,0.000000000000000,2060,ssp3,rural
3389,Florida,9,191589,13.304791665602281,546109.442787927690000,2060,ssp3,rural
3390,Georgia,10,210680,14.630555554385108,807922.588692654620000,2060,ssp3,rural
3391,Hawaii,11,20752,1.441111110995822,64238.405603720254000,2060,ssp3,rural
3392,Idaho,12,350686,24.353194442496182,251869.707524279660000,2060,ssp3,rural
3393,Illinois,13,221664,15.393333332101863,815457.716493648240000,2060,ssp3,rural
3394,Indiana,14,142134,9.870416665877031,679473.625957238720000,2060,ssp3,rural
3395,Iowa,15,228140,15.843055554288107,675635.715320796120000,2060,ssp3,rural
3396,Kansas,16,316313,21.966180553798257,459264.971692368330000,2060,ssp3,rural
3397,Kentucky,17,153424,10.654444443592086,775011.218583017940000,2060,ssp3,rural
3398,Louisiana,18,160534,11.148194443552587,535976.932899556820000,2060,ssp3,rural
3399,Maine,19,138106,9.590694443677187,266161.437543892010000,2060,ssp3,rural
3400,Maryland,20,38466,2.671249999786300,98014.790583145208000,2060,ssp3,rural
3401,Massachusetts,21,32906,2.285138888706077,57490.061871763995000,2060,ssp3,rural
3402,Michigan,22,243839,16.933263887534224,756521.525938476320000,2060,ssp3,rural
3403,Minnesota,23,360809,25.056180553551055,732076.065924855180000,2060,ssp3,rural
3404,Mississippi,24,170685,11.853124999051747,746520.070427831260000,2060,ssp3,rural
3405,Missouri,25,267867,18.601874998511846,879776.316479472210000,2060,ssp3,rural
3406,Montana,26,647405,44.958680551958849,262417.309734507350000,2060,ssp3,rural
3407,Nebraska,27,311244,21.614166664937528,320140.549894148480000,2060,ssp3,rural
3408,Nevada,28,429680,29.838888886501771,155774.298642111880000,2060,ssp3,rural
3409,New_Hampshire,29,38438,2.669305555342010,120894.733144237250000,2060,ssp3,rural
3410,New_Jersey,30,29776,2.067777777612355,23879.106481808445000,2060,ssp3,rural
3411,New_Mexico,31,444872,30.893888886417368,316654.925365135190000,2060,ssp3,rural
3412,New_York,32,198329,13.772847221120390,770056.149703537580000,2060,ssp3,rural
3413,North_Carolina,33,182524,12.675277776763751,649890.654909672560000,2060,ssp3,rural
3414,North_Dakota,34,312792,21.721666664928929,156363.910641821280000,2060,ssp3,rural
3415,Ohio,35,162922,11.314027776872653,686026.493612381860000,2060,ssp3,rural
3416,Oklahoma,36,258456,17.948333331897462,662204.058470116930000,2060,ssp3,rural
3417,Oregon,37,404343,28.079374997753643,381437.878105307750000,2060,ssp3,rural
3418,Pennsylvania,38,180295,12.520486110109468,623051.975318148270000,2060,ssp3,rural
3419,Puerto_Rico,39,10979,0.762430555494561,1870.879346201662000,2060,ssp3,rural
3420,Rhode_Island,40,4368,0.303333333309067,2718.748694166075400,2060,ssp3,rural
3421,South_Carolina,41,111907,7.771319443822737,440169.848980666890000,2060,ssp3,rural
3422,South_Dakota,42,323617,22.473402775979899,236370.739411144110000,2060,ssp3,rural
3423,Tennessee,43,156528,10.869999999130398,691868.202646456430000,2060,ssp3,rural
3424,Texas,44,935887,64.992152772578393,1740484.855974067700000,2060,ssp3,rural
3425,Utah,45,323156,22.441388887093574,192638.184455226120000,2060,ssp3,rural
3426,Vermont,46,39563,2.747430555335761,180410.177437201990000,2060,ssp3,rural
3427,Virginia,47,152101,10.562569443599436,704951.194107738910000,2060,ssp3,rural
3428,Washington,48,299504,20.798888887224972,408127.374913024830000,2060,ssp3,rural
3429,West_Virginia,49,93591,6.499374999480049,410188.393854339840000,2060,ssp3,rural
3430,Wisconsin,50,235836,16.377499998689796,815166.989356676700000,2060,ssp3,rural
3431,Wyoming,51,402060,27.920833331099658,108468.330687092860000,2060,ssp3,rural
3432,Alaska,52,3955614,274.695416644690970,73445.239344619346000,2060,ssp3,rural
3433,Alabama,1,185181,12.859791665637880,562664.674289198240000,2070,ssp3,rural
3434,Arizona,2,415878,28.880416664356225,349109.433605856440000,2070,ssp3,rural
3435,Arkansas,3,195457,13.573402776691902,513878.516765658450000,2070,ssp3,rural
3436,California,4,595963,41.386319441133530,692769.434985582830000,2070,ssp3,rural
3437,Colorado,5,403652,28.031388886646372,326107.964553970490000,2070,ssp3,rural
3438,Connecticut,6,19993,1.388402777666705,15569.475943372760000,2070,ssp3,rural
3439,Delaware,7,7681,0.533402777735105,4822.740946108497200,2070,ssp3,rural
3440,DC,8,239,0.016597222220894,0.000000000000000,2070,ssp3,rural
3441,Florida,9,191589,13.304791665602281,418468.282954151630000,2070,ssp3,rural
3442,Georgia,10,210680,14.630555554385108,617192.497394445700000,2070,ssp3,rural
3443,Hawaii,11,20752,1.441111110995822,50004.596018691009000,2070,ssp3,rural
3444,Idaho,12,350686,24.353194442496182,212366.428587856240000,2070,ssp3,rural
3445,Illinois,13,221664,15.393333332101863,675740.585765782630000,2070,ssp3,rural
3446,Indiana,14,142134,9.870416665877031,503261.664016116640000,2070,ssp3,rural
3447,Iowa,15,228140,15.843055554288107,574052.203512936830000,2070,ssp3,rural
3448,Kansas,16,316313,21.966180553798257,387140.188259983030000,2070,ssp3,rural
3449,Kentucky,17,153424,10.654444443592086,602637.553317222280000,2070,ssp3,rural
3450,Louisiana,18,160534,11.148194443552587,430323.463900509170000,2070,ssp3,rural
3451,Maine,19,138106,9.590694443677187,207109.195623364880000,2070,ssp3,rural
3452,Maryland,20,38466,2.671249999786300,69184.289920283874000,2070,ssp3,rural
3453,Massachusetts,21,32906,2.285138888706077,44561.124631212719000,2070,ssp3,rural
3454,Michigan,22,243839,16.933263887534224,567609.415953213230000,2070,ssp3,rural
3455,Minnesota,23,360809,25.056180553551055,620113.127660885570000,2070,ssp3,rural
3456,Mississippi,24,170685,11.853124999051747,617426.115078790810000,2070,ssp3,rural
3457,Missouri,25,267867,18.601874998511846,727832.611251631520000,2070,ssp3,rural
3458,Montana,26,647405,44.958680551958849,226699.081092916520000,2070,ssp3,rural
3459,Nebraska,27,311244,21.614166664937528,273697.396451989010000,2070,ssp3,rural
3460,Nevada,28,429680,29.838888886501771,133226.024740758960000,2070,ssp3,rural
3461,New_Hampshire,29,38438,2.669305555342010,92320.071817667078000,2070,ssp3,rural
3462,New_Jersey,30,29776,2.067777777612355,18124.811542048272000,2070,ssp3,rural
3463,New_Mexico,31,444872,30.893888886417368,271418.837971748960000,2070,ssp3,rural
3464,New_York,32,198329,13.772847221120390,568422.891147719350000,2070,ssp3,rural
3465,North_Carolina,33,182524,12.675277776763751,480737.186785109170000,2070,ssp3,rural
3466,North_Dakota,34,312792,21.721666664928929,133460.880791064000000,2070,ssp3,rural
3467,Ohio,35,162922,11.314027776872653,483446.368688855900000,2070,ssp3,rural
3468,Oklahoma,36,258456,17.948333331897462,553978.539551489290000,2070,ssp3,rural
3469,Oregon,37,404343,28.079374997753643,318723.354959989080000,2070,ssp3,rural
3470,Pennsylvania,38,180295,12.520486110109468,463853.919624615690000,2070,ssp3,rural
3471,Puerto_Rico,39,10979,0.762430555494561,1569.256705438718200,2070,ssp3,rural
3472,Rhode_Island,40,4368,0.303333333309067,1913.149850244808500,2070,ssp3,rural
3473,South_Carolina,41,111907,7.771319443822737,329752.383397504450000,2070,ssp3,rural
3474,South_Dakota,42,323617,22.473402775979899,199288.349319489270000,2070,ssp3,rural
3475,Tennessee,43,156528,10.869999999130398,534728.541041517160000,2070,ssp3,rural
3476,Texas,44,935887,64.992152772578393,1412275.085853036500000,2070,ssp3,rural
3477,Utah,45,323156,22.441388887093574,162945.448910988370000,2070,ssp3,rural
3478,Vermont,46,39563,2.747430555335761,137494.350486028740000,2070,ssp3,rural
3479,Virginia,47,152101,10.562569443599436,528473.352620076740000,2070,ssp3,rural
3480,Washington,48,299504,20.798888887224972,337855.576731671750000,2070,ssp3,rural
3481,West_Virginia,49,93591,6.499374999480049,321948.616001866230000,2070,ssp3,rural
3482,Wisconsin,50,235836,16.377499998689796,661178.084721002960000,2070,ssp3,rural
3483,Wyoming,51,402060,27.920833331099658,92506.627044116030000,2070,ssp3,rural
3484,Alaska,52,3955614,274.695416644690970,61618.909123761703000,2070,ssp3,rural
3485,Alabama,1,185181,12.859791665637880,427829.633043158160000,2080,ssp3,rural
3486,Arizona,2,415878,28.880416664356225,296410.185080803930000,2080,ssp3,rural
3487,Arkansas,3,195457,13.573402776691902,425118.616640175400000,2080,ssp3,rural
3488,California,4,595963,41.386319441133530,560260.821334756210000,2080,ssp3,rural
3489,Colorado,5,403652,28.031388886646372,268263.909692518240000,2080,ssp3,rural
3490,Connecticut,6,19993,1.388402777666705,9922.874095487612100,2080,ssp3,rural
3491,Delaware,7,7681,0.533402777735105,3756.099470337912400,2080,ssp3,rural
3492,DC,8,239,0.016597222220894,0.000000000000000,2080,ssp3,rural
3493,Florida,9,191589,13.304791665602281,318687.980187998150000,2080,ssp3,rural
3494,Georgia,10,210680,14.630555554385108,470609.752014776230000,2080,ssp3,rural
3495,Hawaii,11,20752,1.441111110995822,38636.881147359862000,2080,ssp3,rural
3496,Idaho,12,350686,24.353194442496182,180091.078662820630000,2080,ssp3,rural
3497,Illinois,13,221664,15.393333332101863,548535.996865366700000,2080,ssp3,rural
3498,Indiana,14,142134,9.870416665877031,361621.702607112700000,2080,ssp3,rural
3499,Iowa,15,228140,15.843055554288107,478216.511123467940000,2080,ssp3,rural
3500,Kansas,16,316313,21.966180553798257,324165.854425964410000,2080,ssp3,rural
3501,Kentucky,17,153424,10.654444443592086,453679.828262391910000,2080,ssp3,rural
3502,Louisiana,18,160534,11.148194443552587,339777.618287422580000,2080,ssp3,rural
3503,Maine,19,138106,9.590694443677187,160147.944024493280000,2080,ssp3,rural
3504,Maryland,20,38466,2.671249999786300,48066.324019932894000,2080,ssp3,rural
3505,Massachusetts,21,32906,2.285138888706077,29788.363910849257000,2080,ssp3,rural
3506,Michigan,22,243839,16.933263887534224,412773.663521936340000,2080,ssp3,rural
3507,Minnesota,23,360809,25.056180553551055,512538.577457987590000,2080,ssp3,rural
3508,Mississippi,24,170685,11.853124999051747,511036.833153140270000,2080,ssp3,rural
3509,Missouri,25,267867,18.601874998511846,594897.911123694150000,2080,ssp3,rural
3510,Montana,26,647405,44.958680551958849,194423.309349606860000,2080,ssp3,rural
3511,Nebraska,27,311244,21.614166664937528,233121.784409979210000,2080,ssp3,rural
3512,Nevada,28,429680,29.838888886501771,115354.280561549300000,2080,ssp3,rural
3513,New_Hampshire,29,38438,2.669305555342010,66609.982875216316000,2080,ssp3,rural
3514,New_Jersey,30,29776,2.067777777612355,11861.799735105318000,2080,ssp3,rural
3515,New_Mexico,31,444872,30.893888886417368,233281.729764209360000,2080,ssp3,rural
3516,New_York,32,198329,13.772847221120390,407642.168531734030000,2080,ssp3,rural
3517,North_Carolina,33,182524,12.675277776763751,327047.896040728550000,2080,ssp3,rural
3518,North_Dakota,34,312792,21.721666664928929,113177.439745014110000,2080,ssp3,rural
3519,Ohio,35,162922,11.314027776872653,335616.879431535660000,2080,ssp3,rural
3520,Oklahoma,36,258456,17.948333331897462,458374.328628606980000,2080,ssp3,rural
3521,Oregon,37,404343,28.079374997753643,261035.634136659530000,2080,ssp3,rural
3522,Pennsylvania,38,180295,12.520486110109468,325043.584489498000000,2080,ssp3,rural
3523,Puerto_Rico,39,10979,0.762430555494561,1365.821573012508500,2080,ssp3,rural
3524,Rhode_Island,40,4368,0.303333333309067,1267.461784940809600,2080,ssp3,rural
3525,South_Carolina,41,111907,7.771319443822737,236588.229900564360000,2080,ssp3,rural
3526,South_Dakota,42,323617,22.473402775979899,170842.239245064320000,2080,ssp3,rural
3527,Tennessee,43,156528,10.869999999130398,391399.078351736190000,2080,ssp3,rural
3528,Texas,44,935887,64.992152772578393,1138836.985757396600000,2080,ssp3,rural
3529,Utah,45,323156,22.441388887093574,137440.098582652660000,2080,ssp3,rural
3530,Vermont,46,39563,2.747430555335761,107851.320129929120000,2080,ssp3,rural
3531,Virginia,47,152101,10.562569443599436,371133.084181796640000,2080,ssp3,rural
3532,Washington,48,299504,20.798888887224972,272140.875125504100000,2080,ssp3,rural
